orientation,row,col,pin_num_in_cell,port_name,mapped_pin,GPIO_type,Associated Clock,Clock Edge
LEFT,,,,gfpga_pad_GPIO_PAD[368],pad_fpga_io[368],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[369],pad_fpga_io[369],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[370],pad_fpga_io[370],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[371],pad_fpga_io[371],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[372],pad_fpga_io[372],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[373],pad_fpga_io[373],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[374],pad_fpga_io[374],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[375],pad_fpga_io[375],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[376],pad_fpga_io[376],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[377],pad_fpga_io[377],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[378],pad_fpga_io[378],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[379],pad_fpga_io[379],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[380],pad_fpga_io[380],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[381],pad_fpga_io[381],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[382],pad_fpga_io[382],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[383],pad_fpga_io[383],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[384],pad_fpga_io[384],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[385],pad_fpga_io[385],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[386],pad_fpga_io[386],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[387],pad_fpga_io[387],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[388],pad_fpga_io[388],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[389],pad_fpga_io[389],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[390],pad_fpga_io[390],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[391],pad_fpga_io[391],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[392],pad_fpga_io[392],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[393],pad_fpga_io[393],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[394],pad_fpga_io[394],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[395],pad_fpga_io[395],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[396],pad_fpga_io[396],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[397],pad_fpga_io[397],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[398],pad_fpga_io[398],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[399],pad_fpga_io[399],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[400],pad_fpga_io[400],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[401],pad_fpga_io[401],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[402],pad_fpga_io[402],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[403],pad_fpga_io[403],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[404],pad_fpga_io[404],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[405],pad_fpga_io[405],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[406],pad_fpga_io[406],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[407],pad_fpga_io[407],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[408],pad_fpga_io[408],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[409],pad_fpga_io[409],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[410],pad_fpga_io[410],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[411],pad_fpga_io[411],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[412],pad_fpga_io[412],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[413],pad_fpga_io[413],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[414],pad_fpga_io[414],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[415],pad_fpga_io[415],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[416],pad_fpga_io[416],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[417],pad_fpga_io[417],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[418],pad_fpga_io[418],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[419],pad_fpga_io[419],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[420],pad_fpga_io[420],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[421],pad_fpga_io[421],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[422],pad_fpga_io[422],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[423],pad_fpga_io[423],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[424],pad_fpga_io[424],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[425],pad_fpga_io[425],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[426],pad_fpga_io[426],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[427],pad_fpga_io[427],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[428],pad_fpga_io[428],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[429],pad_fpga_io[429],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[430],pad_fpga_io[430],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[431],pad_fpga_io[431],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[432],pad_fpga_io[432],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[433],pad_fpga_io[433],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[434],pad_fpga_io[434],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[435],pad_fpga_io[435],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[436],pad_fpga_io[436],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[437],pad_fpga_io[437],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[438],pad_fpga_io[438],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[439],pad_fpga_io[439],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[440],pad_fpga_io[440],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[441],pad_fpga_io[441],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[442],pad_fpga_io[442],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[443],pad_fpga_io[443],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[444],pad_fpga_io[444],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[445],pad_fpga_io[445],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[446],pad_fpga_io[446],out,,
LEFT,,,,gfpga_pad_GPIO_PAD[447],pad_fpga_io[447],out,,
